start_month,lag_month,cp_num,pub_num,pr
202106,202106,26,49,0.08496732026143791
202106,202107,298,15622,0.9738562091503268
202106,202108,278,11357,0.9084967320261438
202106,202109,255,10308,0.8333333333333334
202106,202110,252,10342,0.8235294117647058
202106,202111,232,9005,0.7581699346405228
202106,202112,200,8119,0.6535947712418301
202106,202201,189,7104,0.6176470588235294
202106,202202,174,5791,0.5686274509803921
202106,202203,178,6219,0.5816993464052288
202106,202204,160,5556,0.5228758169934641
202106,202205,151,5599,0.4934640522875817
202106,202206,147,5466,0.4803921568627451
202106,202207,115,2789,0.3758169934640523
202106,202208,142,5635,0.46405228758169936
202106,202209,138,5025,0.45098039215686275
202106,202210,136,3326,0.4444444444444444
202106,202211,127,3955,0.4150326797385621
202107,202107,4979,102459,0.8514021887824897
202107,202108,5329,209791,0.9112517099863201
202107,202109,4961,193188,0.8483242134062927
202107,202110,4769,195467,0.8154924760601915
202107,202111,4562,181354,0.7800957592339262
202107,202112,3820,178050,0.6532147742818057
202107,202201,3547,145343,0.606532147742818
202107,202202,3280,120547,0.560875512995896
202107,202203,3263,131977,0.55796853625171
202107,202204,2994,110131,0.511969904240766
202107,202205,2881,117556,0.49264705882352944
202107,202206,2745,107851,0.469391244870041
202107,202207,2642,89680,0.4517783857729138
202107,202208,2619,95620,0.4478454172366621
202107,202209,2514,87598,0.429890560875513
202107,202210,2342,52024,0.40047879616963067
202107,202211,2322,64537,0.39705882352941174
202108,202108,9109,182359,0.9214040056645761
202108,202109,9144,322553,0.9249443657697755
202108,202110,8517,304843,0.861521343313777
202108,202111,8090,267472,0.8183289500303459
202108,202112,6544,246336,0.661946186526401
202108,202201,6044,204157,0.6113696135949828
202108,202202,5620,164259,0.5684806797491402
202108,202203,5522,191999,0.5585676714545822
202108,202204,5192,171959,0.5251871333198462
202108,202205,5052,174383,0.5110256928990492
202108,202206,4870,162873,0.49261582035201296
202108,202207,4801,158267,0.4856362532874772
202108,202208,4741,150079,0.4795670645357071
202108,202209,4561,137963,0.4613594982803965
202108,202210,4147,88123,0.4194820958931823
202108,202211,4046,90408,0.4092656281610358
202109,202109,8413,171431,0.9069642087106511
202109,202110,8343,320298,0.8994178525226391
202109,202111,7806,270233,0.8415265200517464
202109,202112,6303,244448,0.6794954721862871
202109,202201,5854,201679,0.6310909874946098
202109,202202,5371,161258,0.5790211297973265
202109,202203,5328,186882,0.574385510996119
202109,202204,4997,161427,0.5387020267356619
202109,202205,4897,165162,0.5279215178956447
202109,202206,4652,151460,0.5015092712376024
202109,202207,4539,148903,0.48932729624838295
202109,202208,4494,142449,0.4844760672703752
202109,202209,4366,132011,0.4706770159551531
202109,202210,3982,82476,0.42927986200948687
202109,202211,3909,90164,0.42141009055627426
202110,202110,10365,141189,0.7965111811265657
202110,202111,12018,403155,0.9235380004610774
202110,202112,9301,341143,0.7147467916698685
202110,202201,8433,275227,0.6480442634288788
202110,202202,7745,221314,0.5951740567125182
202110,202203,7580,247553,0.5824944286482748
202110,202204,7138,213937,0.5485283946822408
202110,202205,6927,216270,0.5323138400061477
202110,202206,6582,197085,0.5058018904172751
202110,202207,6445,186679,0.49527395681241837
202110,202208,6353,181615,0.48820410358871896
202110,202209,6116,167631,0.46999154691462386
202110,202210,5669,108230,0.43564128179512795
202110,202211,5572,115088,0.4281871974179666
202111,202111,10383,264739,0.9263918629550322
202111,202112,8330,293739,0.7432191291934332
202111,202201,7316,223538,0.6527480371163454
202111,202202,6705,173169,0.5982334047109208
202111,202203,6533,203831,0.5828872234118487
202111,202204,6184,178527,0.5517487508922199
202111,202205,5960,182659,0.5317630264097074
202111,202206,5763,163551,0.514186295503212
202111,202207,5612,150397,0.5007137758743755
202111,202208,5444,147072,0.48572448251249106
202111,202209,5278,129547,0.4709136331192006
202111,202210,4724,78945,0.4214846538187009
202111,202211,4720,89358,0.4211277658815132
202112,202112,617,6085,0.8522099447513812
202112,202201,703,34107,0.9709944751381215
202112,202202,649,24694,0.8964088397790055
202112,202203,613,25427,0.8466850828729282
202112,202204,572,22116,0.7900552486187845
202112,202205,566,21849,0.7817679558011049
202112,202206,528,19523,0.7292817679558011
202112,202207,506,18224,0.6988950276243094
202112,202208,511,16941,0.7058011049723757
202112,202209,499,15373,0.6892265193370166
202112,202210,468,7874,0.6464088397790055
202112,202211,454,10191,0.6270718232044199
202201,202201,2549,52205,0.9272462713714078
202201,202202,2549,78933,0.9272462713714078
202201,202203,2268,79325,0.8250272826482358
202201,202204,2034,67345,0.7399054201527828
202201,202205,1969,67656,0.7162604583484904
202201,202206,1885,59316,0.6857038923244816
202201,202207,1839,59273,0.6689705347399054
202201,202208,1807,53634,0.6573299381593307
202201,202209,1735,50119,0.6311385958530374
202201,202210,1554,26137,0.5652964714441615
202201,202211,1590,33358,0.5783921425973081
202202,202202,2596,39901,0.9083275017494752
202202,202203,2446,103929,0.8558432470258922
202202,202204,2135,82345,0.7470258922323303
202202,202205,1978,76188,0.6920923722883136
202202,202206,1886,66686,0.6599020293911827
202202,202207,1822,66535,0.6375087473757872
202202,202208,1761,59826,0.6161651504548635
202202,202209,1717,52838,0.6007697690692793
202202,202210,1544,27868,0.5402379286214136
202202,202211,1539,34119,0.5384884534639608
202203,202203,4615,98924,0.9142234548335975
202203,202204,4690,185881,0.929080824088748
202203,202205,4315,173847,0.8547939778129953
202203,202206,4053,149575,0.802892234548336
202203,202207,3918,139865,0.776148969889065
202203,202208,3780,130187,0.748811410459588
202203,202209,3621,114448,0.7173137876386688
202203,202210,3287,66332,0.651148969889065
202203,202211,3244,75923,0.6426307448494454
202204,202204,6320,122508,0.9245172615564657
202204,202205,6436,265632,0.9414862492685782
202204,202206,5950,223625,0.8703920421299005
202204,202207,5666,210401,0.828847279110591
202204,202208,5482,193390,0.8019309537741369
202204,202209,5277,171502,0.7719426565242832
202204,202210,4845,93082,0.7087478057343476
202204,202211,4823,112693,0.7055295494441194
202205,202205,7474,175915,0.9258020562368389
202205,202206,7557,317403,0.9360832404310665
202205,202207,7115,272250,0.881332837854577
202205,202208,6684,249455,0.8279450018580453
202205,202209,6479,215651,0.8025517155951939
202205,202210,5891,116337,0.7297163384119906
202205,202211,5752,139570,0.7124984516288864
202206,202206,7176,140436,0.9247422680412372
202206,202207,7401,255649,0.9537371134020619
202206,202208,6989,224774,0.9006443298969072
202206,202209,6718,192706,0.8657216494845361
202206,202210,6151,105530,0.7926546391752577
202206,202211,6066,125257,0.781701030927835
202207,202207,4856,105281,0.8884010245151848
202207,202208,5195,170601,0.9504207830223198
202207,202209,4890,140542,0.8946212952799122
202207,202210,4411,77411,0.8069886571533114
202207,202211,4384,90719,0.8020490303695572
202208,202208,4479,70773,0.7852384291725105
202208,202209,5287,149739,0.9268934081346424
202208,202210,4779,82653,0.8378330995792427
202208,202211,4576,96732,0.8022440392706872
202209,202209,4468,103189,0.8018664752333095
202209,202210,5061,104255,0.9082914572864321
202209,202211,4981,143177,0.8939339554917445
202210,202210,3740,52409,0.7451683602311218
202210,202211,4725,114187,0.9414225941422594
202211,202211,2396,38218,0.8319444444444445
